archive_id,filename,thematic_family,phase1_status,phase2_candidate_state,confidence,reason,derived_from,human_gate,final_state,approval_basis,canon_role,canon_reason
DVV-VIS-0242,tablero_de_marca_divinivid_en_modo_abisal.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,CANON,HUMAN_APPROVED_SUPPORT_PLUS_CANON_SELECTION_2026-09-20,INTENSITY_B_ABYSSAL,Abyssal/subtle intensity mode
DVV-VIS-0243,tablero_de_materia_cósmica_y_luzақәеи.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0244,tablero_de_medición_y_anotación_divinivid.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0245,tablero_divinivid_accesibilidad_universal.png,05_DIGITAL_WEB_MOBILE_UI,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0246,tablero_divinivid_expansión_cósmica.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0247,tablero_divinivid_movimiento_abismal.png,06_MOTION_MASTER_LANGUAGE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0248,tablero_divinivid_universo_editorial_de_ideas.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0249,tablero_divinivid_universos_estratégicos.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0250,tablero_editorial_cósmico_de_divinivid.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0251,tablero_editorial_cósmico_divinivid.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0252,tablero_editorial_de_divinivid.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0253,tablero_editorial_de_estrategia_cósmica_divinivid.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0254,tablero_editorial_de_estrategia_de_marca_oscura.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0255,tablero_editorial_de_materia_invisible.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0256,tablero_editorial_de_movimiento_cósmico.png,06_MOTION_MASTER_LANGUAGE,UNASSESSED,APPROVED_SUPPORT_EVIDENCE,high,explicitly accepted corrected Motion 21–25 round,,EVIDENCED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0257,tablero_editorial_de_sistema_de_contacto_divinivid.png,05_DIGITAL_WEB_MOBILE_UI,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0258,tablero_editorial_divinivid_materia_y_significado.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0259,tablero_editorial_divinivid_otras_realidades.png,04_ENVIRONMENTS_AND_IMPOSSIBLE_GEOMETRY,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0260,tablero_editorial_divinivid_revelación_oscura.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0261,tablero_editorial_divinivid_umbral_y_revelación.png,04_ENVIRONMENTS_AND_IMPOSSIBLE_GEOMETRY,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0262,tablero_editorial_futurista_de_divinivid.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0263,tablero_editorial_sagrado_materia_y_forma.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0264,tablero_litúrgico_de_visiones_divinas.png,03_BESTIARY_AND_ENTITIES,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0265,tablero_maestro_de_campaña_divinivid.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0266,tablero_neogótico_de_materia_carmesí.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,códice_carmesí_otras_realidades.png,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0267,tablero_tipográfico_divinivid_27.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0268,tablero_ui_cósmico_divinivid.png,05_DIGITAL_WEB_MOBILE_UI,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0269,taxonomía_de_entidades_divinivid.png,03_BESTIARY_AND_ENTITIES,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0270,universo_divinivid_biblioteca_visual_editorial.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0271,universo_divinivid_diseño_cósmico_editorial.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
DVV-VIS-0272,wide_cinematic_infographic_collage_poster_with_a_d.png,06_MOTION_MASTER_LANGUAGE,EXPERIMENT,PENDING_HUMAN_REVIEW,medium,experimental/auto-named output; approval cannot be inferred safely,,REQUIRED,EXPERIMENT,HUMAN_APPROVED_AS_EXPERIMENT_2026-09-20,,
DVV-VIS-0273,wide_cinematic_ornate_design_board_moodboard_col.png,06_MOTION_MASTER_LANGUAGE,EXPERIMENT,PENDING_HUMAN_REVIEW,medium,experimental/auto-named output; approval cannot be inferred safely,,REQUIRED,EXPERIMENT,HUMAN_APPROVED_AS_EXPERIMENT_2026-09-20,,
DVV-VIS-0274,wide_detailed_moodboard_collage_poster_in_a_dark.png,01_CORE_IDENTITY_AND_VISUAL_UNIVERSE,EXPERIMENT,PENDING_HUMAN_REVIEW,medium,experimental/auto-named output; approval cannot be inferred safely,,REQUIRED,EXPERIMENT,HUMAN_APPROVED_AS_EXPERIMENT_2026-09-20,,
DVV-VIS-0275,wide_editorial_mockup_moodboard_style_layout_ci.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,EXPERIMENT,PENDING_HUMAN_REVIEW,medium,experimental/auto-named output; approval cannot be inferred safely,,REQUIRED,EXPERIMENT,HUMAN_APPROVED_AS_EXPERIMENT_2026-09-20,,
DVV-VIS-0276,wide_multi_panel_dark_ui_graphic_design_moodboard.png,05_DIGITAL_WEB_MOBILE_UI,EXPERIMENT,PENDING_HUMAN_REVIEW,medium,experimental/auto-named output; approval cannot be inferred safely,,REQUIRED,EXPERIMENT,HUMAN_APPROVED_AS_EXPERIMENT_2026-09-20,,
DVV-VIS-0277,índice_cósmico_del_conocimiento_divinivid.png,07_EDITORIAL_TYPOGRAPHY_INFORMATION,UNASSESSED,APPROVED_SUPPORT_CANDIDATE,medium,descriptive working-corpus output from approved visual-universe process; exact per-file approval linkage still requires reconciliation,,REQUIRED,APPROVED_SUPPORT,HUMAN_APPROVED_2026-09-20,,
